,Station Names,YEAR,Max Temp,Min Temp,Rainfall,Relative Humidity,Wind Speed,Cloud Coverage,Bright Sunshine,Amon_area,Amon_production,Aus_area,Aus_production,Jute_area,Jute_production,Boro_Area,Boro_Production
1371,Maijdee Court,2012,33.54166667,22.24166667,205.5,81.66666667,2.925,3.658333333,5.583333333,,,,,,,,
1372,Bagerhat,2012,34.7,22.48333333,148.66666669999995,80.08333333,2.1,3.333333333,6.316666667000001,,,26060,22426.0,4300.0,18361,70092.0,115417.0
1373,Mymensingh,2012,33.39166667,20.83333333,123.25,81.33333333,1.6166666669999998,3.916666667,5.225,,,,,,,,
1374,Patuakhali,2012,34.225,21.94166667,157.91666669999995,84.33333333,1.941666667,3.5,6.125,,,165639,132169.0,0.0,0,0.0,9542.0
1375,Rajshahi,2012,35.475,20.51666667,97.0,76.91666667,1.933333333,3.2,6.233333332999999,,,107702,106330.0,26320.0,153972,28628.0,189045.0
1376,Rangamati,2012,34.43333333,20.50833333,234.75,79.5,1.833333333,3.558333333,6.391666667000001,,,15515,9890.0,,,12105.0,20016.0
1377,Rangpur,2012,33.2,20.18333333,156.41666669999995,78.33333333,2.191666667,3.925,6.108333332999999,,,1250,1004.0,24700.0,126464,176535.0,326938.0
1378,Sandwip,2012,33.875,21.725,340.0833333,82.33333333,1.816666667,3.508333333,6.158333333,,,,,,,,
1379,Satkhira,2012,34.59166667,22.01666667,121.5,78.16666667,1.808333333,3.008333333,6.266666667000001,,,22237,23451.0,28764.0,121672,41652.0,182071.0
1380,Khagrachari,2012,34.74166667,20.825,327.75,82.41666667,2.1,3.1,6.55,,,5961,5182.0,,,7045.0,26134.0
1381,Maulavibazar,2012,34.05833333,19.41666667,160.58333330000005,79.75,2.925,3.783333333,5.65,,,58017,58390.0,0.0,0,10404.0,105827.0
1382,Nilphamari,2012,33.89166667,20.00833333,149.16666669999995,77.75,4.175,3.133333333,5.558333332999999,,,0,0.0,27218.0,113227,104455.0,199055.0
1383,Sylhet,2012,34.525,20.83333333,384.1666667,78.33333333,3.208333333,4.641666667,5.608333332999999,,,85426,78066.0,0.0,0,9756.0,167393.0
1384,Tangail,2012,34.21666667,20.84166667,122.4166667,79.0,2.366666667,3.316666667,6.016666667000001,,,2160,1003.0,,,14072.0,412733.0
1385,Teknaf,2012,32.8,22.20833333,405.75,79.5,2.291666667,3.2833333330000003,6.933333332999999,,,,,,,,
1386,Ambagan,2014,31.5975,22.1,0.0,,,,,,,,,,,,
1387,Barisal,2014,31.03416667,21.5625,121.1666667,81.91333333,0.735,3.128333333,6.444166667,744228.3361970073,245713,213834.7828,48335.0,32271.912999999997,45579,150047.0,226890.0
1388,Bhola,2014,31.01333333,21.41,146.83333330000005,82.74916667,0.7583333329999999,2.861666667,5.711666667,1075715.647105527,340665,371994.33805,81528.0,0.0,0,131006.0,171108.0
1389,Bogra,2014,30.93333333,21.12666667,142.33333330000005,77.045,1.280833333,3.491666667,4.9075,1125468.0529646974,468936,141581.2808,56120.0,89751.00705,176883,,
1390,Chandpur,2014,31.2075,21.97333333,147.83333330000005,80.01583333,1.148333333,3.739166667,4.7775,225961.89632111497,70130,62626.2912,22552.0,26484.7139,42979,158722.0,210305.0
1391,Chittagong,2014,30.22916667,22.31166667,287.5,77.95583333,3.2225,3.204166667,5.810833333,1087824.0198127849,477130,269747.23115,110758.0,0.0,0,156762.0,213771.0
1392,Chuadanga,2014,31.695,20.295,90.83333333,78.67,0.990833333,2.843333333,5.690833333,239315.9110012825,108973,51578.22665,22977.0,115069.38535,253324,101707.0,150362.0
1393,Comilla,2014,30.80416667,21.53,136.25,79.74916667,1.118333333,3.105,6.605833333,857612.28617233,326956,425989.2516,189004.0,6355.5406,8976,397271.0,615555.0
1394,Cox's Bazar,2014,31.60416667,22.90166667,206.9166667,79.28583333,1.363333333,3.116666667,6.8275,440719.1209741425,179658,13212.70435,4747.0,0.0,0,123297.0,177172.0
1395,Dhaka,2014,31.12833333,22.2225,116.5833333,70.255,1.025,3.464166667,5.285833333,98369.079331275,25676,2910.8969,947.0,34033.77165,52200,116425.0,200561.0
1396,Dinajpur,2014,30.3075,20.115,116.5,78.34416667,0.915833333,3.154166667,5.498333333,1509730.2833431254,652120,141284.7548,37392.0,55324.33845,108139,,
1397,Faridpur,2014,31.18583333,21.24833333,129.3333333,78.79583333,0.996666667,3.003333333,5.7375,394270.1087784249,131451,46366.7822,9272.0,436451.6773,722400,79968.0,139741.0
1398,Feni,2014,30.97916667,21.3575,209.1666667,80.09166667,1.234166667,3.39,5.993333333,409181.17592473,196532,81991.91005,27035.0,0.0,0,81950.0,121469.0
1399,Hatiya,2014,30.85666667,21.6125,260.6666667,84.94916667,0.839166667,3.213333333,6.479166667,,,,,,,,
1400,Ishurdi,2014,31.23666667,20.22083333,120.0,77.9325,1.074166667,3.234166667,5.979166667,,,,,,,,
1401,Jessore,2014,32.07,20.71583333,109.8333333,76.54333333,2.480833333,2.74,4.850833333,804159.590923045,317704,368292.70515,105251.0,143103.44759999998,296509,392454.0,654035.0
1402,Khepupara,2014,31.37833333,22.04,156.41666669999995,80.58666667,1.921666667,2.853333333,6.634166667000001,,,,,,,,
1403,Khulna,2014,31.79916667,21.86833333,121.75,78.60833333,0.8141666670000001,3.140833333,6.1925,591771.5284537876,250786,47972.9647,17413.0,12787.68375,22097,121589.0,198721.0
1404,Kutubdia,2014,30.5525,22.66833333,246.6666667,80.49083333,0.8,3.4225,7.285833332999999,,,,,,,,
1405,M. Court,2014,30.86166667,22.42083333,234.4166667,80.2625,1.8925,3.535833333,5.8666666670000005,,,,,,,,
1406,Madaripur,2014,31.1575,20.83833333,119.6666667,81.28,0.2825,2.903333333,6.27,138223.5163762925,31882,13961.4325,3341.0,154574.0617,248339,99970.0,164460.0
1407,Mongla,2014,31.37083333,22.32166667,125.6666667,80.6375,1.079166667,3.18,6.283333333,,,,,,,,
1408,Mymensingh,2014,30.16583333,20.98,161.16666669999995,81.52583333,0.9675,3.726666667,5.018333333,1568305.9865104074,563878,75562.23795,63482.0,,,,
1409,Patuakhali,2014,31.63166667,21.92,169.0,82.77666667,0.988333333,3.3325,6.4825,1237264.42003337,350174,131200.39975,57826.0,0.0,0,6688.0,6380.0
1410,Rajshahi,2014,31.71166667,20.42333333,99.0,78.74833333,1.09,3.1275,6.064166667,413687.468944375,189894,289720.7283,103380.0,62757.25685,139430,,
1411,Rangamati,2014,31.82,20.84083333,160.25,77.10666667,0.7433333329999999,2.938333333,7.01,60645.66703403,27076,34683.6578,9968.0,0.0,0,18759.0,30629.0
1412,Rangpur,2014,29.90833333,20.5125,132.5833333,78.37416667,1.0575,3.785,5.884166667000001,949276.88076706,426408,0.0,0.0,67360.823,144205,,
1413,Sandwip,2014,30.80416667,21.83916667,289.0,81.76416667,0.783333333,3.233333333,6.485,,,,,,,,
1414,Satkhira,2014,31.45166667,21.7625,108.1666667,77.76083333,0.865,2.8625,6.138333332999999,561882.22719205,273827,24124.86115,5621.0,64212.7053,118496,186159.0,287339.0
1415,Sitakunda,2014,31.57166667,20.96666667,247.0,79.49333333,0.835833333,2.976666667,7.123333333,,,,,,,,
1416,Srimongal,2014,31.28916667,19.4675,190.1666667,80.925,1.189166667,3.444166667,6.025833333,,,,,,,,
1417,Syedpur,2014,30.6525,20.15333333,140.66666669999998,79.17333333,2.214166667,3.0533333330000003,5.243333333,,,,,,,,
1418,Sylhet,2014,31.45083333,20.79916667,281.0,77.04,1.526666667,4.143333333,6.1525,867742.2863343775,356986,224949.5657,100550.0,0.0,0,170795.0,199833.0
1419,Tangail,2014,31.02333333,20.5225,136.75,78.3125,0.930833333,3.164166667,5.815833333,786671.754597485,259119,7178.40025,2130.0,,,410639.0,682506.0
1420,Teknaf,2014,30.85166667,22.15916667,292.25,80.3025,1.5341666669999998,3.1225,7.194166667,,,,,,,,
1421,Ambagan,2015,31.15833333,22.17166667,327.25,79.375,1.909166667,3.645,5.908333333,,,,,,,,
1422,Barisal,2015,30.89,21.79583333,202.8333333,84.27333333,0.8058333329999999,3.760833333,4.899166667,725531.4944271527,230758,205561.7074,49083.0,31839.47925,47417,23398.0,36356.0
1423,Bhola,2015,30.80583333,21.72333333,220.75,83.6425,0.6375,3.361666667,4.778333333,1051511.1138672174,393399,455745.6357,100811.0,0.0,0,5327.0,4842.0
1424,Bogra,2015,30.93666667,20.96833333,131.75,78.21416667,1.193333333,3.878333333,4.826666667,1107015.4547189423,480483,138578.95505,52125.0,100421.00095,191003,,
1425,Chandpur,2015,31.25083333,21.9675,233.6666667,79.86833333,0.956666667,3.85,4.4075,261523.753430075,68192,72421.5334,25969.0,27366.87875,45518,159197.0,221831.0
1426,Chittagong,2015,30.86583333,22.42666667,309.4166667,77.2625,3.1,3.751666667,6.476666667000001,1080453.9714730678,495198,268294.25375,108026.0,0.0,0,163493.0,230000.0
1427,Chuadanga,2015,31.44666667,20.91416667,122.0833333,80.3525,0.925833333,3.215,5.458333333,223030.974031915,101810,155760.1657,70287.0,113697.9526,239723,,
1428,Comilla,2015,30.62166667,21.61166667,179.58333330000005,80.35166667,1.19,3.541666667,5.53,850016.3125728199,292803,419982.12905,172306.0,6960.94785,11493,391810.0,576496.0
1429,Cox's Bazar,2015,30.69083333,22.81916667,393.0,80.98,1.563333333,3.410833333,6.4,442734.1300479675,188716,10884.97525,4110.0,0.0,0,122336.0,168002.0
1430,Dhaka,2015,30.8925,22.27083333,180.5,71.30166667,1.053333333,3.841666667,5.223333333,78475.44429333,27419,4227.96655,1413.0,33779.2535,58234,115814.0,205638.0
1431,Dinajpur,2015,30.23833333,20.3925,163.75,79.19083333,0.920833333,3.5333333330000003,5.275,1524171.1817055375,636936,29818.16035,11216.0,53542.7114,98589,,
1432,Faridpur,2015,31.20416667,21.5425,152.25,80.07083333,0.9225,3.4908333330000003,5.2475,316325.8941500125,144737,41083.6773,10599.0,441653.23755,734584,72886.0,120612.0
1433,Feni,2015,30.61333333,21.36,258.25,81.39583333,1.17,4.0575,5.348333333,403905.51580417,177615,72325.16245,26338.0,0.0,0,77898.0,111634.0
1434,Hatiya,2015,30.525,21.835,363.3333333,85.38833333,0.8058333329999999,3.649166667,5.515,,,,,,,,
1435,Ishurdi,2015,31.31833333,20.86583333,132.0,79.7625,0.963333333,3.2975,5.685,,,,,,,,
1436,Jessore,2015,31.98416667,21.33,155.58333330000005,77.94833333,2.089166667,2.955833333,4.37,797381.8331292699,338975,209273.2245,96397.0,140377.87945,296543,214866.0,368316.0
1437,Khepupara,2015,31.23,22.1425,262.5833333,81.8775,1.4316666669999998,3.234166667,5.515,,,,,,,,
1438,Khulna,2015,31.56833333,22.28416667,193.0833333,80.73416667,1.08,3.598333333,5.88,610657.65895482,250580,20737.0516,4525.0,10939.33835,19877,121130.0,190876.0
1439,Kutubdia,2015,30.06583333,22.67416667,354.4166667,79.61916667,1.014166667,4.099166667,6.3325,,,,,,,,
1440,M. Court,2015,30.6275,22.43333333,267.4166667,81.4725,1.6208333330000002,3.940833333,4.8925,,,,,,,,
1441,Madaripur,2015,31.05166667,21.2225,156.41666669999995,81.90583333,0.59,3.066666667,5.456666667,150527.28390283,39225,9278.79275,2031.0,152098.0696,249901,96993.0,166069.0
1442,Mongla,2015,31.31583333,22.7425,175.83333330000005,80.76083333,1.081666667,3.471666667,5.2875,,,,,,,,
1443,Mymensingh,2015,29.985,21.02416667,173.66666669999995,82.2,1.100833333,4.006666667,4.7175,1578722.9728132726,636761,65655.7985,62927.0,,,3619419.0,6034268.0
1444,Patuakhali,2015,31.27333333,22.11583333,258.1666667,83.73833333,1.154166667,3.8375,5.609166667,1242363.0035989576,383024,356866.56995,115113.0,0.0,0,726.0,851.0
1445,Rajshahi,2015,31.68,20.8725,118.4166667,80.71416667,1.203333333,3.3925,5.279166667,420868.228552915,209258,237453.0787,111467.0,67284.22045,137234,,
1446,Rangamati,2015,30.68166667,20.63583333,278.5,79.48833333,0.5408333329999999,3.876666667,5.774545455,61524.94372079,28235,42603.37305,11414.0,0.0,0,18786.0,29896.0
1447,Rangpur,2015,29.67083333,20.69916667,201.4166667,80.0625,1.083333333,4.303333333,5.284166667,961189.8586550374,435771,8092.68875,3438.0,67842.67775,139746,,
1448,Sandwip,2015,30.6075,21.88333333,335.3333333,83.21333333,0.781666667,3.8075,5.654166667,,,,,,,,
1449,Satkhira,2015,31.36666667,22.1625,149.33333330000005,79.20083333,0.818333333,3.2625,5.345833333,569356.0790295099,282279,49547.02355,20133.0,64267.0684,129780,90214.0,141938.0
1450,Sitakunda,2015,31.17916667,21.0675,317.5833333,80.65333333,0.843333333,3.489166667,6.1675,,,,,,,,
1451,Srimongal,2015,30.93416667,19.4875,209.8333333,81.73666667,1.388333333,3.845833333,5.41,,,,,,,,
1452,Syedpur,2015,30.4075,20.45916667,157.08333330000005,80.28333333,2.3525,3.36,5.286666667,,,,,,,,
1453,Sylhet,2015,30.81416667,20.92083333,376.75,78.27666667,1.490833333,4.564166667,5.289166667,789584.3586223775,279939,231263.09845,98593.0,0.0,0,179747.0,212738.0
1454,Tangail,2015,30.89666667,20.43666667,155.91666669999995,78.985,0.8633333329999999,3.179166667,5.613333333,756306.1784637525,277697,2228.8871,546.0,,,220475.0,349133.0
1455,Teknaf,2015,30.58416667,22.2125,453.9166667,80.01833333,1.7458333330000002,3.474166667,6.455833332999999,,,,,,,,
1456,Ambagan,2017,31.245,22.38916667,327.0833333,82.24916667,2.291666667,3.6025,5.9925,,,,,,,,
1457,Barisal,2017,31.16333333,21.85333333,218.6666667,85.11333333,1.2275,3.703333333,5.66,733567.1063700425,240835,,,,,,
1458,Bhola,2017,31.40083333,21.735,208.0833333,81.16,0.925833333,3.085833333,4.9675,1120406.105927725,411372,185348.5184,119328.0,,,116361.7445,165500.0
1459,Bogra,2017,30.78416667,21.79,180.25,78.37666667,1.1525,3.9075,4.969166667,1106105.6475916698,494235,,,,,,
1460,Chandpur,2017,31.355,22.46333333,250.5,80.2575,1.3675,3.9575,4.6683333330000005,227433.4635538175,67890,24391.73455,24569.0,,,272969.4803,436136.0
1461,Chittagong,2017,31.015,22.72,312.5833333,77.9375,3.834166667,3.686666667,6.6275,1042480.20956362,475889,,,,,,
1462,Chuadanga,2017,31.645,21.15,127.6666667,80.31916667,1.0275,3.371666667,5.955,221919.66599726,101387,67069.2391,75607.0,,,86882.118,135832.0
1463,Comilla,2017,30.26,21.9675,264.9166667,80.1475,1.38,3.698333333,5.76,824651.622595035,288796,,,,,,
1464,Cox's Bazar,2017,30.8475,22.84333333,329.25,79.97916667,2.150833333,3.3575,6.621666667,467097.4215769425,197967,2980.0863,2886.0,,,125929.6501,198203.0
1465,Dhaka,2017,31.11166667,22.6475,241.0,73.91,0.979166667,4.053333333,5.145833333,107143.5279345675,27671,1618.53775,1407.0,,,119272.6414,218997.0
1466,Dinajpur,2017,30.50666667,20.46583333,146.0,79.51916667,0.8208333329999999,3.3875,5.455,1546079.8258173075,644047,12869.2284,11577.0,,,436162.5645,707246.0
1467,Faridpur,2017,31.35416667,21.78166667,176.41666669999995,80.0075,1.003333333,3.386666667,5.5925,404277.9871784225,155026,13553.70925,7892.0,,,59648.67595,100513.0
1468,Feni,2017,30.9625,21.56666667,373.0,79.695,1.278333333,4.109166667,5.481666667000001,402708.72253608005,176883,18592.1802,14768.0,,,73437.13495,110208.0
1469,Hatiya,2017,30.615,22.02083333,352.9166667,86.47416667,0.8025,3.4175,5.569166667,,,,,,,,
1470,Ishurdi,2017,31.33,21.28583333,149.91666669999995,79.94083333,1.019166667,3.633333333,5.775833333,,,,,,,,
1471,Jessore,2017,32.15916667,21.42583333,181.5,77.665,2.309166667,2.944166667,4.385833333,751757.14282739,346090,,,,,,
1472,Khepupara,2017,31.14583333,22.17083333,278.6666667,83.30083333,1.391666667,3.2775,5.666666667,,,,,,,,
1473,Khulna,2017,31.56583333,22.31833333,190.5,80.82583333,0.8625,3.775,6.135,577361.1605318874,237373,7012.8399,4035.0,,,121061.6816,198901.0
1474,Kutubdia,2017,30.53166667,22.73083333,310.0833333,79.70833333,1.7575,3.713333333,6.403333333,,,,,,,,
1475,M. Court,2017,30.95833333,22.58166667,325.1666667,82.24,1.674166667,3.4575,5.47,,,,,,,,
1476,Madaripur,2017,31.30083333,21.5625,228.5,81.77416667,0.3666666670000001,3.306666667,5.545833332999999,157805.74092101,41806,3706.575,2667.0,,,80356.07495,145625.0
1477,Mongla,2017,31.29666667,22.87166667,175.0,81.17583333,1.035833333,3.241666667,5.959166667000001,,,,,,,,
1478,Mymensingh,2017,30.13833333,21.44083333,236.8333333,82.19083333,1.279166667,4.1325,4.5475,1594812.51496336,646505,,,,,,
1479,Patuakhali,2017,31.165,22.47083333,235.9166667,84.66333333,0.985833333,3.571666667,5.805833333,1254605.71024447,395482,79518.38900000001,66213.0,,,2280.77915,2446.0
1480,Rajshahi,2017,31.5925,21.14,122.25,81.10833333,1.160833333,3.73,5.518333332999999,433764.286625395,207047,95936.0452,103737.0,,,164861.0429,272701.0
1481,Rangamati,2017,31.0575,20.7425,318.25,78.62416667,0.6283333329999999,4.0525,5.989166667,60077.8008404975,27804,17109.5502,10401.0,,,18607.0065,31261.0
1482,Rangpur,2017,30.19166667,20.87833333,157.66666669999995,80.26666667,1.084166667,4.206666667,4.893333333,971661.799750825,448271,33841.02975,35938.0,,,328145.5558,565685.0
1483,Sandwip,2017,30.5425,21.91083333,422.6666667,84.51583333,0.706666667,3.724166667,5.941666667000001,,,,,,,,
1484,Satkhira,2017,31.5425,21.60416667,160.91666669999995,80.02416667,0.6875,3.226666667,5.9,529324.56542952,261492,15970.39615,16156.0,,,183421.0994,292504.0
1485,Sitakunda,2017,31.1925,21.32833333,405.6666667,82.47833333,1.169166667,3.635833333,6.095833333,,,,,,,,
1486,Srimongal,2017,30.83416667,19.9675,317.75,82.83416667,1.305,4.085833333,5.559166667,,,,,,,,
1487,Syedpur,2017,30.65,20.47666667,177.25,79.31416667,2.3775,3.308333333,5.1375,,,,,,,,
1488,Sylhet,2017,30.55166667,21.20333333,495.33333330000005,79.88666667,1.843333333,4.706666667,5.083333333,801662.2008891227,289409,115622.90055,115909.0,,,143096.0345,167560.0
1489,Tangail,2017,31.185,21.38666667,211.0833333,79.98166667,0.9175,3.7375,5.431666667000001,755469.6443937102,262172,2681.08925,1545.0,,,414874.4687,700906.0
1490,Teknaf,2017,30.96,22.86,348.1666667,79.57833333,1.645833333,3.340833333,6.108333332999999,,,,,,,,
1491,Ambagan,2018,30.85166667,21.9675,252.6666667,82.09666667,2.099166667,3.443333333,5.965454545,,,,,,,,
1492,Barisal,2018,31.12416667,21.21833333,118.1666667,82.51583333,1.269166667,3.4675,6.125833332999999,1470559.7281655874,128029,,,,,,
1493,Bhola,2018,31.01916667,21.57,126.0833333,82.47416667,1.474166667,3.088333333,5.724166667,1069786.635558,434140,214487.14,174068.0,,,112600.8064,160434.0
1494,Bogra,2018,30.63416667,21.26333333,137.5,76.63583333,1.1475,3.36,5.774166667,3017842.4533390882,164380,,,,,,
1495,Chandpur,2018,31.28166667,22.09583333,164.41666669999995,78.66,1.4433333330000002,3.866666667,5.743333333,262836.5623721125,81165,24599.30275,25483.0,,,167371.6297,245503.0
1496,Chittagong,2018,30.745,22.155,229.3333333,78.165,3.39,3.590833333,6.503333333,2905820.1610106225,175475,,,,,,
1497,Chuadanga,2018,31.55,20.44166667,101.9166667,79.3025,1.023333333,2.876666667,6.124545455,208767.152224475,96705,94888.32,111916.0,,,95703.7665,146744.0
1498,Comilla,2018,30.12833333,21.2325,142.66666669999995,79.34,1.2825,3.618333333,6.0141666670000005,1763413.81964959,135155,,,,,,
1499,Cox's Bazar,2018,30.69333333,22.31416667,302.8333333,79.80416667,2.100833333,3.1175,6.7641666670000005,474839.9412909125,215066,8826.5906,9537.0,,,124951.1143,194259.0
1500,Dhaka,2018,31.18166667,22.19083333,144.33333330000005,72.06416667,1.545833333,3.95,5.1775,102069.36872139,33169,1845.87435,2016.0,,,116524.8338,206782.0
1501,Dinajpur,2018,30.25,20.03166667,76.66666667,78.315,0.848333333,2.7525,5.971818182000001,1565662.050362025,713563,19046.8534,22157.0,,,433150.3545,716477.0
1502,Faridpur,2018,31.1575,20.9425,122.0833333,79.39,0.946666667,2.979166667,6.180833333,501248.772334225,198852,16259.508999999998,10192.0,,,68705.0742,116710.0
1503,Feni,2018,30.9975,21.07416667,221.8333333,79.40666667,1.161666667,3.921666667,5.411666667,398208.5356045375,174808,20907.55405,19259.0,,,82730.754,121757.0
1504,Hatiya,2018,30.51083333,21.62333333,221.5,85.4625,0.8666666670000001,3.2325,5.622727273,,,,,,,,
1505,Ishurdi,2018,31.15416667,20.45333333,110.0833333,78.6975,1.06,3.199166667,5.930909091,,,,,,,,
1506,Jessore,2018,32.12083333,20.68583333,95.16666667,77.4825,2.3575,2.705833333,4.495833333,2113256.031394225,126035,,,,,,
1507,Khepupara,2018,31.13166667,21.76166667,246.75,82.39166667,1.6525,3.516666667,6.070833333,,,,,,,,
1508,Khulna,2018,31.85454545,21.88666667,89.41666667,79.02583333,0.8925,3.390909091,6.3975,581879.6657277375,196908,8105.044,4776.0,,,120614.4216,194455.0
1509,Kutubdia,2018,30.4325,22.1325,249.6666667,79.60833333,1.655,3.5958333330000003,6.385833333,,,,,,,,
1510,M. Court,2018,30.9375,21.99333333,199.0,81.33166667,1.5325,3.348333333,5.4066666670000005,,,,,,,,
1511,Madaripur,2018,31.13583333,20.94666667,155.08333330000005,81.77833333,0.114166667,2.778333333,5.44,161878.5016853775,46016,3768.35125,2171.0,,,83217.55085,147047.0
1512,Mongla,2018,31.23333333,22.32583333,147.58333330000005,80.55833333,0.889166667,2.899166667,5.850909091,,,,,,,,
1513,Mymensingh,2018,29.88,20.88333333,177.58333330000005,81.5875,1.401666667,3.580833333,5.471666667,3947616.488706762,259040,,,,,,
1514,Patuakhali,2018,31.24666667,22.08583333,158.5,82.8725,0.910833333,3.4225,6.195,1228624.3053683324,383054,70990.79545,66094.0,,,2656.37875,2421.0
1515,Rajshahi,2018,31.58583333,20.34833333,79.66666667,80.0725,1.155833333,3.171666667,6.32,434228.349321185,196177,116309.85245,134527.0,,,170934.8838,269551.0
1516,Rangamati,2018,30.79166667,20.48166667,248.9166667,75.35583333,0.6425,3.864166667,6.090909091,55766.9026401325,25136,15864.141000000001,8660.0,,,16995.8819,27283.0
1517,Rangpur,2018,29.9875,20.42583333,120.1666667,78.82,1.055,3.636666667,5.359166667,998107.2673227524,461649,39722.12875,48194.0,,,350130.4877,616865.0
